parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0,500,19.45,19,1.9861361590045288,16,23,17,22,0,0,0,0,0,0,0,500,500,0,500,500,500,500,22.127100000000006,22.458,1.9172141494201531,15.868,24.114,20.636599999999998,23.7774,12.7,13,2.4083189157584592,6,16,10,15.100000000000001,0.5227874591007468,0.5195496207325129,0.02867420385569658,0.47828138594356717,0.5775211458253028,0.48955478974098127,0.5542147930884423,0.5385988702428555,0.5551713479540994,0.08407649084887825,0.39152087952921844,0.7045322858699318,0.43846048554593453,0.6259869667464937,152.1,158,22.4239064158627,79,173,132.8,170.10000000000002,152.65,157.5,21.3128945402592,81,171,135.9,169.10000000000002,0.004178692160881855,0.004210329783079298,0.0006060434734826658,0.003127895602558382,0.0055409231173062495,0.003577397993358943,0.005068998084514771,1.0198753653011277,0.7561958488936711,0.43734441180076056,0.7561958488936711,1.9869333886459062,0.7561958488936711,1.7632598575714813,1.060227502313788,1.0533428165007113,0.08299456069320871,0.95,1.3181818181818181,0.9688782489740082,1.1235294117647059,34.36574552912848,31.12629688766363,18.898712058169618,13.701697619243133,97.08393656826405,17.283317386860567,49.42881776837807,0.3907968475688111,0.3977300923414452,0.06925233442593025,0.2937090657764217,0.5374302045518614,0.3037638402574951,0.47437803096084996,0.26609757335448575,0.26635828848470855,0.20366206827704686,-0.08430114598609412,0.8204565962731087,-0.015805105854810375,0.44779572823254077,0.5962420404867473,0.5894817500519849,0.024474611515552986,0.5694299972980782,0.6551490074435131,0.5717805878480866,0.6203965958485596,0.8205009360627644,0.8218319363229993,0.02871481258054104,0.7741765315887351,0.8719158808062444,0.78233106758261,0.8540373442811857,0.9503870383054727,0.9605194805194806,0.041081424241934436,0.7848101265822784,0.9882352941176471,0.9333177049756785,0.9716492580198086,0.9338395914403913,0.9365021770682148,0.009884077413331489,0.9012345679012346,0.9415204678362573,0.9262356001486437,0.940863209189001,0.4311,0.395,0.12135632614221989,0.268,0.716,0.3052,0.5866
60,0,500,19.55,19.5,2.327750212679956,14,23,16.9,23,0,0,0,0,0,0,0,500,500,0,500,500,500,500,23.0801,23.557,2.2585989579010217,16.694,25.358,20.5018,25.1596,12.7,13,2.0545200489600846,7,15,10.8,15,0.5303660699901496,0.5278091681294467,0.02895973488513042,0.46817443617892507,0.6076753344137855,0.5041544712597151,0.5541768646047691,0.559387980114131,0.5720200928816299,0.11085491525827183,0.3505452928562583,0.7121268829036805,0.3986742680988741,0.6769382489311484,164.9,170,24.58904334518891,95,192,141.8,187.3,165.35,170.5,24.162334759965386,97,191,142.1,189,0.004469948751875214,0.0043724231784561165,0.0010056169993225253,0.0034910303318092008,0.008358483058640141,0.0036642685057223195,0.004871202651887751,1.4340793258550397,1.08540989081876,0.8433739920909868,0.7561958488936711,3.220685280595613,0.7561958488936711,2.591340285709749,1.0530036586095803,1.0307765151515151,0.06568470747717313,0.9545454545454546,1.1764705882352942,0.9957446808510638,1.1489583333333333,34.026074439687235,31.318850877717125,17.60483915093499,11.183052911097658,74.85567210472857,16.872286908464485,53.2568117550383,0.394432646678293,0.3878860559547748,0.10855095905700866,0.22688231963834637,0.5999196391080486,0.26212573095587777,0.5456461543244784,0.277417318873563,0.27775880808979814,0.2349782093221706,-0.03791881936357814,0.9472326527636801,-0.013848235465113396,0.4534839093818579,0.5924061458197825,0.5905033838987623,0.032907352866989086,0.5419184375778762,0.6667820077928145,0.559501456638614,0.6321915200258426,0.8317238331974671,0.8325720947223096,0.023069842428044066,0.8001607867427886,0.8915549722951511,0.804867848707987,0.8592129332164059,0.9487196588854495,0.959858692080184,0.036096596586309045,0.8105263157894737,0.9745222929936306,0.9372227579556413,0.9676558735382266,0.9398500713949238,0.9413484692122462,0.006661909670496976,0.9278350515463918,0.9476439790575916,0.9303,0.9470899470899471,0.40230000000000005,0.382,0.15585320353663437,0.202,0.74,0.2402,0.589
90,0,500,18.8,18,1.7651599003161755,17,23,17,21,0,0,0,0,0,0,0,500,500,0,500,500,500,500,22.8807,23.494,2.0140745060174594,19.632,25.526,19.828,25.294400000000003,12.8,13.5,2.0925934551223877,8,15,10.8,15,0.5202893455583593,0.5243071708418685,0.026815185358934093,0.4545417362199923,0.5724943705828747,0.4922295166618843,0.5445408921185138,0.49240702177606155,0.5142723621632783,0.11206927119148219,0.295788195211567,0.7563022575804462,0.3423966731108077,0.6029723883932803,163.6,169,21.7749252219394,126,196,132.4,189.20000000000002,164.8,169,20.80637554111467,129,199,135.4,188.2,0.004337321824155913,0.004296414715464886,0.0007244608643802792,0.00270646117801299,0.0055654456348745406,0.0036793057469555164,0.005265090719690734,1.0314409424758548,0.8019898346827304,0.37437514304612557,0.7561958488936711,1.814963941051718,0.7561958488936711,1.6265638612246138,1.024730503662182,1.0256578947368422,0.04196127123292701,0.9333333333333333,1.1176470588235294,0.9976190476190476,1.0871428571428572,59.60785793681922,24.39800790562513,121.1295492767375,8.22658539717494,495.8630246183561,8.747189852989433,70.43720890245508,0.3691994349545269,0.34244939748929,0.12057499569437427,0.21264595895426316,0.6996403766407702,0.2284148469754596,0.49498516634155826,0.20294392841524647,0.2795412168128424,0.20735393488377019,-0.22999022811697745,0.6236691042690652,-0.07971217301214058,0.3615903305928251,0.5881675560688401,0.5851302548804942,0.03135008164413891,0.5461545269348312,0.6411434799177567,0.5530344345287042,0.6359447333083774,0.8322188170452385,0.8316565525060241,0.020525291514148166,0.8017512041962197,0.8771988292110895,0.8057473784005869,0.8515583769345229,0.9575297429522653,0.9569435721133186,0.013176350786594203,0.9291338582677166,0.9744897959183674,0.9425869638635597,0.9727643334200711,0.9387130085744351,0.9408284023668639,0.007739972215950979,0.9224806201550387,0.949748743718593,0.9278988573846805,0.9468645016797311,0.3887999999999999,0.354,0.1529160760541202,0.168,0.65,0.21580000000000002,0.6063999999999999
120,0,500,19.8,20,2.015727634065883,16,24,17,22.1,0,0,0,0,0,0,0,500,500,0,500,500,500,500,23.4304,24.034,2.048256727330008,16.458,25.574,21.7034,25.1938,12.95,13,2.0384462607326044,8,16,11.6,15.100000000000001,0.5124588463275197,0.5194307728294332,0.03523350317622177,0.44068029092818106,0.556361445606063,0.46092719234268864,0.5480686793744103,0.5630965429027193,0.5850473264191334,0.09835046564699688,0.33644193192898136,0.6916300997000796,0.42242621516992895,0.6893818956326747,170.95,179,23.5941005115128,89,191,147.7,187.4,171.15,179,22.427133472414027,93,189,148,188,0.004560989654777522,0.004299946344895107,0.0013847082829036453,0.002895875728030529,0.00922362964843788,0.0030701252555600817,0.0058465319777320545,1.0969259464445096,0.9212766246972499,0.6308822434004921,0.7561958488936711,3.5573979836114873,0.7561958488936711,1.4716760162663343,1.0384764767428472,1.0259784075573548,0.055838207283179946,0.9523809523809523,1.1388888888888888,0.9779957582184517,1.1333333333333333,54.55867463231814,30.879095221339306,67.77233138044241,7.208988275775991,249.86480159499493,9.94500327737438,174.08394791192012,0.3960160431325839,0.40143405003889165,0.11178849231049393,0.2206242803335434,0.6062285287298859,0.23403053552494038,0.5535599554360418,0.305920330164577,0.3505657316516452,0.21635795616540177,-0.06789025013444577,0.7605034315658428,-0.0010976679396453976,0.542095344569871,0.5792988748693884,0.5630513350989144,0.03320967189479373,0.5464951873089537,0.6611870017237917,0.5526251640076877,0.6130613711005504,0.8232857368960061,0.8159129597503749,0.021882906571136982,0.7937472303754209,0.8603380105697072,0.7989298959547375,0.8545272129005475,0.9452581699102899,0.9567567567567568,0.05917221606328341,0.6966292134831461,0.9774011299435028,0.9447547654744056,0.9691099476439791,0.9411791851068365,0.9441340782122905,0.007852682719327674,0.9139784946236559,0.9470899470899471,0.9324324324324325,0.9468085106382979,0.35910000000000003,0.3,0.1434690137093611,0.212,0.736,0.2356,0.5354000000000002
150,0,500,19.5,20,1.8496087779795347,16,22,16.9,22,0,0,0,0,0,0,0,500,500,0,500,500,500,500,23.6389,24.18,1.6013863040306178,20.1,25.348,21.5014,24.9932,12.7,13,2.02874085917453,7,15,10,15,0.5289416832464937,0.5234813443398112,0.03464887964555981,0.4532155044751505,0.5902749918082395,0.49360887602584064,0.5713160812416037,0.5226777660458928,0.5264156162252285,0.0833069943221335,0.3752013642629586,0.7041497520832689,0.42124552167484514,0.6188571174149263,171.85,176.5,18.44272784938052,136,192,142.6,190,172.35,178,17.953961591863376,138,192,144.5,191,0.00449627499838886,0.004544761407629508,0.0006227495219113889,0.002946302116267413,0.005307733659814582,0.0038144319850650288,0.0052490422107868365,0.926041578533171,0.7561958488936711,0.38305311639267275,0.7561958488936711,2.3948872795147866,0.7561958488936711,1.186780225617442,1.0184371902694909,1.0266714082503556,0.05124861660693184,0.9318181818181818,1.1379310344827587,0.954871794871795,1.061764705882353,35.7397678456803,20.91118505503723,52.793141638635106,5.808531750069148,248.03595063093962,9.821556115256806,44.7097577165407,0.34541017838202703,0.35678225357003446,0.08971625701666593,0.16533274345326274,0.5695319090185083,0.24309416328365038,0.4194179309963481,0.1266281223976381,0.12697160509352068,0.20576032301188732,-0.29039626870120017,0.41655106101708445,-0.16706608486226154,0.39068871436335917,0.5825080280772217,0.573683309105548,0.02739866367320798,0.5457357005097991,0.6330399567204515,0.5567647225449105,0.6281306104480249,0.8225407367874509,0.818799460391037,0.03088959587003232,0.7761817634580879,0.9095459807602196,0.7920572734950924,0.8570453779058862,0.9562018990285323,0.9565204548811106,0.012300335542499274,0.9230769230769231,0.9770114942528736,0.944434270765206,0.9681081081081082,0.941664341505397,0.9438202247191011,0.00628947484955062,0.927536231884058,0.9479166666666666,0.9324544582933845,0.9476439790575916,0.35749999999999993,0.302,0.11907162815540463,0.22,0.59,0.22940000000000002,0.5442
180,0,500,18.95,19,2.187885304412267,14,23,16.9,22,0,0,0,0,0,0,0,500,500,0,500,500,500,500,23.149099999999997,23.653,2.347883658464407,16.17,25.328,19.981,25.2176,12.5,12,2.3508117299081364,7,16,10,15.100000000000001,0.5206551645404495,0.5241987149902978,0.042903482146632296,0.43552387789223435,0.5936281803926825,0.45449893958970394,0.569969599608142,0.5000394197769812,0.4580256863059526,0.1250880055902201,0.37756487546104917,0.7876916481635524,0.37764690272501705,0.6865797284188349,166.15,174,27.17056263098375,82,188,131.8,187.1,167.2,174.5,26.218916433509765,88,189,134.6,188.1,0.004151050949129654,0.004312576394611514,0.0007907171695230926,0.00239024353009028,0.005250377886849542,0.002705074314866098,0.004932671190807972,1.128775704828529,0.9058113086085477,0.44108326468915304,0.7561958488936711,2.2342180614968608,0.7561958488936711,1.649196273156604,1.0128504017706002,1.0240998838559814,0.052536324519828856,0.8888888888888888,1.125,0.9522727272727273,1.0588235294117647,101.18247045045857,21.005938232676716,233.26412958508087,9.82253167359925,988.2799251887793,10.078564189340156,329.648627442614,0.36801373362857664,0.3228654541104479,0.15783868140100504,0.1984374063668312,0.7888655593768689,0.22381016770947404,0.6147833594516163,0.1288313257896418,0.15337159174402176,0.28861707098344597,-0.4364704359495886,0.7370411841318465,-0.21462115959985364,0.5261710728646224,0.5929763687101739,0.5804051280078809,0.04051459901627706,0.5483740322488745,0.6728403838134457,0.5535844266390306,0.6582673184018206,0.8305501966282659,0.8353677801776831,0.023911148611939742,0.784042457700351,0.8695048611921894,0.802913944395773,0.85894104230495,0.9383822239856272,0.9541513399894903,0.06964098393663283,0.6463414634146342,0.9675675675675676,0.933728950475362,0.9653259626382006,0.9409476620935294,0.9431818181818182,0.007661444502697605,0.9180327868852459,0.9470899470899471,0.9292667771333886,0.9468366542834628,0.4076000000000001,0.387,0.19268474388574666,0.188,0.776,0.19540000000000002,0.7088
