parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,population_volatility_mean,population_volatility_median,population_volatility_stddev,population_volatility_min,population_volatility_max,population_volatility_p10,population_volatility_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,total_catastrophe_deaths_mean,total_catastrophe_deaths_median,total_catastrophe_deaths_stddev,total_catastrophe_deaths_min,total_catastrophe_deaths_max,total_catastrophe_deaths_p10,total_catastrophe_deaths_p90,total_entropy_burned_mean,total_entropy_burned_median,total_entropy_burned_stddev,total_entropy_burned_min,total_entropy_burned_max,total_entropy_burned_p10,total_entropy_burned_p90,role_entropy_mean,role_entropy_median,role_entropy_stddev,role_entropy_min,role_entropy_max,role_entropy_p10,role_entropy_p90
0.00001,0,500,52.733333333333334,53,2.218965868103771,49,57,50,55.2,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.000791598312279275,0.0007917553677786046,0.00002595147813834226,0.0007568948665511335,0.000845375473014654,0.0007614688251074077,0.000823463699084015,0.5513608555950639,0.5346522626036163,0.039769559864198195,0.48272654552406286,0.6122588425485287,0.504993588141394,0.5983384633693883,0.5558497825866587,0.5498792285462358,0.023650317612738135,0.524576841996146,0.6058181448879634,0.5274949238729753,0.5793713614095694,48.186,48.272,1.7238551480413224,45.06,50.794,45.9912,50.2204,6.479774477298199,6.3785578307325785,0.547163389695498,5.412446396963202,7.7253090553064565,5.973959262710654,7.076362479091994,70.86666666666666,70,3.461351236287988,67,78,67.4,75.6,38.13333333333333,38,3.758165712659505,33,46,34.4,43.2,1.1335353535353534,1.1,0.349218375998876,0.6363636363636364,1.8,0.731111111111111,1.6,2.1333333333333333,2,0.35186577527449836,2,3,2,2.5999999999999996,25.028124029844957,25.620694522628927,1.3787106939103995,23.16923006374165,27.470671714040293,23.40402246589286,26.443630168050618,2.3153433336324176,2.3161875070878604,0.004726767913181754,2.304323832783559,2.3209194990354183,2.310645053002413,2.3207024826595264
0.00002,0,500,52.13333333333333,52,2.099886618254378,46,55,51,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0007967482680761995,0.0008045129479166881,0.000035360116831633276,0.0007117278851814674,0.0008531160875028911,0.0007634956986227797,0.0008325925477252823,0.5388063075481264,0.5365201895320922,0.04078964860810356,0.4777733075202607,0.6083706770388304,0.4849281307045744,0.5975575550725101,0.5435186684710757,0.5401040523755856,0.010471267238529163,0.528503223254884,0.5618646658932825,0.5323836386154551,0.5573619697341129,47.842400000000005,48.048,1.6742338461005295,43.918,49.936,45.678799999999995,49.751599999999996,6.358626213667991,6.5098153583646114,0.41254420739861924,5.733934077053903,7.129228569768256,5.869092229307512,6.787463492151268,73.46666666666667,73,6.092931111034288,62,83,66,81.6,41.333333333333336,41,5.273473599964619,34,51,34.4,48.8,1.0943891293891292,1.0909090909090908,0.214654853494708,0.8181818181818182,1.6666666666666667,0.8666666666666667,1.325,2.2666666666666666,2,0.4577377082170635,2,3,2,3,69.90831484798187,70.48467303196475,3.371473905329587,64.26829962348373,76.12824938968166,65.90450387148701,73.6905344437367,2.3166277362111014,2.3195401794781447,0.005384673645940176,2.3057402502395425,2.3209194990354183,2.3075125505019507,2.3207408961350344
0.000030000000000000004,0,500,52.8,53,1.5212776585113297,51,56,51,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008124557747096452,0.0008144817893340075,0.000029842954034008725,0.00076037715265227,0.0008690122793055408,0.000777056896319391,0.0008444235143713849,0.5436943155638009,0.5465494221133697,0.02472733052253778,0.4957567006074444,0.591079272737888,0.5145026983696755,0.570367802284991,0.5394019978286215,0.5384293028598213,0.016369822083559523,0.5104409991258023,0.5683825550550704,0.5183361785564781,0.554884801464509,47.65693333333334,47.564,1.6944030329574005,44.928,50.624,45.97800000000001,50.169200000000004,6.589429956078357,6.481813017975752,0.47852069734737296,5.7500813907283,7.419400245302844,6.126630091121525,7.2368239789738045,72.8,71,4.901894677425396,66,83,67.8,78.6,40,39,5.30498417932204,30,49,34.4,47.6,1.1887902837902835,1.1111111111111112,0.335177142083852,0.8,2.2,0.8886363636363637,1.4333333333333331,2.3333333333333335,2,0.6172133998483678,1,3,2,3,159.52570855729746,159.7502826663464,6.092944965284007,151.68660624250734,173.03380140593754,152.25022953640288,166.25008557740642,2.3170427417527693,2.317898932671029,0.004063469091796445,2.309164207226707,2.3209194990354183,2.3106878815646463,2.3208396243145395
0.00004,0,500,52.666666666666664,54,2.3804761428476167,48,55,48.8,55,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008305775223132115,0.0008236550247161651,0.000026322387250249737,0.000788310236660569,0.0008869143517030817,0.0008057272554910328,0.0008612758444164326,0.5560537474415066,0.5439849455180894,0.03426204273770922,0.5005362952723907,0.6322310046436581,0.527105622556829,0.5915275811206981,0.5439958227275525,0.5380043457187361,0.021613029043715277,0.5131333578246848,0.578224545007972,0.5185779211687391,0.5713420341314286,47.61413333333333,47.674,1.9163926628160621,42.468,49.948,46.0632,49.52120000000001,6.365882370804315,6.363828721768047,0.31212138392459216,5.8979060691062095,7.052355918414802,5.973199477010837,6.723093005620834,71.73333333333333,73,7.620148729957092,58,86,61.800000000000004,79.2,39.06666666666667,39,8.70522557898142,27,58,28,49.199999999999996,1.2170803270803272,1.2857142857142858,0.31305735498670556,0.6363636363636364,1.7142857142857142,0.8500000000000001,1.615,2.4,2,0.6324555320336759,1,3,2,3,267.9705315151408,270.62948880500096,11.943700866383487,248.83000081220052,288.75090423837275,253.96395891734093,283.272765359236,2.314591628958152,2.3150323195950886,0.004748577462694438,2.303554458507027,2.3203769580956886,2.3082533115291515,2.318487362970475
0.00005,0,500,52.06666666666667,52,1.98086080374405,48,56,50,54,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.004291876684570659,0.0008484897804358381,0.01332794476379624,0.0008098163873282738,0.05246946499470282,0.0008284889166677536,0.0008844352872472514,0.5496088032730219,0.543234475674333,0.04154091118043371,0.4917754967443631,0.6328800257447207,0.5062555025640607,0.6023728760989835,0.5474425314203984,0.54767607644946,0.020056297630054485,0.5084595692155941,0.5737373067355699,0.5204248825635164,0.5707641039564204,47.75346666666667,48.336,2.003987947877455,41.978,49.424,45.577600000000004,49.2204,6.5288941330563395,6.505299685640944,0.5785383670533175,5.070455206389259,7.587915655830664,6.128106332901126,7.216031009043041,73.2,74,3.1892677171144745,69,78,69.4,77,41.13333333333333,42,3.9617216074881,33,46,36.4,45,1.1094906944906946,1.0909090909090908,0.19907835077036257,0.8333333333333334,1.4285714285714286,0.8800000000000001,1.3802197802197802,2.2666666666666666,2,0.5936168397046636,1,3,2,3,363.72099005315283,367.82211574247845,20.101209697920954,335.5392028097897,396.7262330967484,337.70328976225346,388.591468741573,2.31472285022543,2.316529195276557,0.005581858722539364,2.3016788693695562,2.3209194990354183,2.307059821421151,2.320360997062762
0.00006,0,500,51.2,52,2.1778101714468003,48,54,48.4,54,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0038035710445156906,0.0008735668044368601,0.011387673707694695,0.0007889223782003076,0.04496736753223639,0.0008237468209878825,0.0009104189323311282,0.5398874283909153,0.5359671361476888,0.03160879293272197,0.4725526047655505,0.5863746995620386,0.5116861954445484,0.5850157360587229,0.5404549809811298,0.5315463489201332,0.0229061766182301,0.5126453906342485,0.5811374927387934,0.5150442243450528,0.5731694819283473,47.04999999999999,48.184,2.36972475797748,41.002,49.68,44.782,48.8424,6.3005063265263255,6.308920351375489,0.8493890426580419,4.865527309552375,8.394402658915048,5.499680088879357,7.157881542534259,71.26666666666667,74,7.554248252914824,52,80,61.6,77,40.06666666666667,42,6.850095585012631,23,50,32.2,45.599999999999994,1.0583333333333333,1.0833333333333333,0.14301413331570528,0.8333333333333334,1.3333333333333333,0.8555555555555556,1.2222222222222223,1.9333333333333333,2,0.5936168397046636,1,3,1,2.5999999999999996,465.9406642234528,464.4577351315386,28.394684858426505,416.20856147693246,509.74028610721916,432.0864364372661,506.2754780216976,2.3171460192019535,2.317024921703941,0.00322973119506477,2.3094149182672616,2.3209194990354183,2.313550343853369,2.320360997062762
0.00007000000000000001,0,500,52.2,52,2.305273457593636,47,56,49.400000000000006,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008950366266744967,0.0008864360361927815,0.000033829589901630064,0.0008545989984257259,0.0009719376705533905,0.0008657056605538365,0.0009439954759153184,0.5508269135974709,0.5530086921615527,0.026070258044464802,0.5019940558828793,0.5952765401208386,0.5183016813199984,0.5832413854030981,0.5350063300882176,0.5327036746069252,0.017739471595392537,0.4825191791582706,0.5559405708540882,0.5268506779176505,0.5529373694748878,47.42333333333334,47.486,1.5311645739047623,43.842,50.314,46.026799999999994,48.8472,6.3153382193939365,6.40916968101173,0.5815540522681343,4.932041767868554,7.419814283390128,5.731915761304345,6.855286040894033,75.53333333333333,75,4.853079532871983,68,86,68.8,80,43.333333333333336,44,5.0095147564647515,35,53,36.4,48.6,1.143924963924964,1.125,0.20955642758068907,0.7333333333333333,1.5714285714285714,0.8779220779220779,1.345,2.066666666666667,2,0.7037315505489967,1,3,1,3,556.2374180720396,558.0001614144061,28.388896917311516,514.8452643403541,625.4343219388878,521.8946529612697,581.7304159350642,2.3176958661146165,2.3195401794781447,0.003689733543895387,2.3101919451519404,2.3210238286880513,2.3121979274395734,2.3208319733246787
0.00008,0,500,52.4,52,2.443650664769531,47,57,50.4,55,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0009212984239676101,0.0009226707479269888,0.00002581347947997192,0.0008808921914653836,0.0009668244340843096,0.0008885031669176387,0.000946952540561223,0.5745712378455204,0.5784683908563293,0.037935852819542676,0.49301221324227157,0.6520072899643782,0.5399333365022154,0.6114944770903509,0.5471307013201537,0.5463807130657172,0.015284160517778237,0.5107635477273962,0.5692458231058155,0.5323342535549853,0.5651704059131532,47.35013333333333,47.438,1.1899345640272274,44.602,49.446,46.260400000000004,48.617999999999995,6.16880938469066,6.108971762907409,0.4039750372668415,5.433774010759003,7.06186915766641,5.775924631683503,6.703104436413855,73.2,72,6.8473143849040765,63,87,66.2,82,40.8,40,7.213083351006795,30,56,32.2,47.6,1.3061353461353462,1.1111111111111112,0.4674488051775786,0.8461538461538461,2.5,0.8886363636363637,1.8342857142857143,2.1333333333333333,2,0.6399404734221844,1,3,1.4000000000000001,3,653.9970724227712,651.8429778609155,26.799317685212355,614.6558454854064,706.0751234478407,621.3651706619075,687.2775399755787,2.3133072037481694,2.3171522640689277,0.007708513656198835,2.2972933099565758,2.3203769580956886,2.300263734233109,2.3198173839010177
0.00009,0,500,51.06666666666667,51,2.250925735484551,48,57,49,53.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0009312126392913222,0.0009271425843916496,0.000034704642677794234,0.0008893135782770182,0.00099254026714544,0.0008949367705423548,0.0009758761880140431,0.5614920591266572,0.556506223294904,0.025903938291084193,0.5074449917161337,0.6152746066797085,0.5369473649437883,0.5887809479975057,0.5522021478710887,0.5557162284956655,0.02105266917639698,0.5106409564686194,0.5827957023503815,0.5254713084286646,0.5737252318167363,47.59666666666667,48.006,1.357931550277147,45.304,49.636,45.5904,49.089200000000005,6.213764350977455,6.252006397949393,0.5123565205308888,5.230955553242632,7.207488050631793,5.635361747919122,6.719508097243457,72.8,74,5.784214973282274,63,83,64.8,78,41.733333333333334,44,6.49688570082034,29,52,34,47,1.0540121915121914,0.9166666666666666,0.3765988988043154,0.6363636363636364,2,0.6894230769230769,1.5285714285714282,2.2666666666666666,2,0.45773770821706344,2,3,2,3,757.0379116707028,758.092125698445,31.66028097607115,704.8695213267173,829.1433285737477,726.1478393101505,790.3135425049184,2.3168843813268865,2.3190378764824855,0.004657109893355329,2.3052961878146676,2.3208396243145395,2.3102782594429287,2.3207450895013673
0.0001,0,500,51.53333333333333,52,3.136573805618997,46,57,47.2,55.2,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.003782686774050084,0.0009602059202420032,0.010915496158454456,0.000895759725615184,0.04323965795813577,0.0009373862225894171,0.0010310726072744552,0.5613970203529999,0.5727296959750171,0.03942741275919536,0.49773630776160654,0.6186715351411023,0.5063419170047168,0.6040547403163354,0.5343501264049518,0.534683627538882,0.024410894841399848,0.4921784338713088,0.5846646716132445,0.510524435753534,0.561573793720046,46.687333333333335,46.558,2.22657772847758,41.606,49.99,44.4872,49.6056,6.126421839109636,6.291220549305195,0.6073859527990451,4.541669737002004,7.0450277501227765,5.506899929367821,6.7012461501121905,71.26666666666667,73,9.066946774384625,55,88,59.400000000000006,80.6,39.733333333333334,40,8.987822449345137,22,55,30.4,49.4,1.238734968734969,1.1818181818181819,0.34200057249505245,0.7777777777777778,2,0.8800000000000001,1.7166666666666668,2,2,0.8451542547285166,1,3,1,3,821.2129497488611,821.1107515755631,48.346015210408765,762.3532864027162,935.0697881628087,765.8640898098702,878.7478812260462,2.3155977069041094,2.3176503369590127,0.006190869750474552,2.301417604302647,2.321928094887362,2.306116207831023,2.320337055513373
