parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,min_population_mean,min_population_median,min_population_stddev,min_population_min,min_population_max,min_population_p10,min_population_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,max_treasury_reserve_mean,max_treasury_reserve_median,max_treasury_reserve_stddev,max_treasury_reserve_min,max_treasury_reserve_max,max_treasury_reserve_p10,max_treasury_reserve_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,atp_variance_mean,atp_variance_median,atp_variance_stddev,atp_variance_min,atp_variance_max,atp_variance_p10,atp_variance_p90,wealth_concentration_index_mean,wealth_concentration_index_median,wealth_concentration_index_stddev,wealth_concentration_index_min,wealth_concentration_index_max,wealth_concentration_index_p10,wealth_concentration_index_p90,median_mean_atp_divergence_mean,median_mean_atp_divergence_median,median_mean_atp_divergence_stddev,median_mean_atp_divergence_min,median_mean_atp_divergence_max,median_mean_atp_divergence_p10,median_mean_atp_divergence_p90,mean_gini_coefficient_mean,mean_gini_coefficient_median,mean_gini_coefficient_stddev,mean_gini_coefficient_min,mean_gini_coefficient_max,mean_gini_coefficient_p10,mean_gini_coefficient_p90,max_gini_coefficient_mean,max_gini_coefficient_median,max_gini_coefficient_stddev,max_gini_coefficient_min,max_gini_coefficient_max,max_gini_coefficient_p10,max_gini_coefficient_p90,reproductive_inequality_index_mean,reproductive_inequality_index_median,reproductive_inequality_index_stddev,reproductive_inequality_index_min,reproductive_inequality_index_max,reproductive_inequality_index_p10,reproductive_inequality_index_p90,survival_inequality_index_mean,survival_inequality_index_median,survival_inequality_index_stddev,survival_inequality_index_min,survival_inequality_index_max,survival_inequality_index_p10,survival_inequality_index_p90,top_decile_persistence_mean,top_decile_persistence_median,top_decile_persistence_stddev,top_decile_persistence_min,top_decile_persistence_max,top_decile_persistence_p10,top_decile_persistence_p90
30,0,500,29.4,29,0.7539370349250519,28,31,28.900000000000002,30,0,0,0,0,0,0,0,500,500,0,500,500,500,500,29.450100000000003,29.436,0.29326580363033694,29.014,29.964,29.0524,29.9076,20,20,0,20,20,20,20,0.5896648836005898,0.586575821350958,0.019492003508068425,0.543638515969401,0.6227572450303475,0.5653714895197104,0.6111138780327002,0.5724577742304072,0.5671772090222384,0.03526872256738067,0.5204316513291455,0.6641367858311016,0.5270764420354214,0.6006796365295681,53.05,55,8.185192021025081,40,70,41.8,61.1,43.65,46,8.399718040380565,30,61,31.8,52,0.47902286267448646,0.4863990769281158,0.034442741862380805,0.41922516670561516,0.5514302551475283,0.43766327221979795,0.5130352554609042,1440.2593173825228,1412.762996261793,131.17662317139428,1233.097744143885,1667.0635608320863,1296.2108536285411,1627.0326153638116,0.8601017038517039,0.8397435897435898,0.11020507214422946,0.6666666666666666,1.125,0.7416666666666666,1,5048.583128296663,4949.663346526239,1059.767362233994,3248.1851130087475,7357.977922294736,3941.237697817387,6758.2650908045225,0.4661528281872778,0.45377548872994544,0.05794842258395158,0.3593586844640893,0.576918755354864,0.40575872242409405,0.5630492222328705,0.49516613509060087,0.4809054267287292,0.0842688043755155,0.315247561923603,0.6750155130984092,0.400565059625834,0.587760675369439,0.558394739322618,0.5611137857952797,0.023808604400398406,0.5164698954143251,0.6012388837247993,0.5303401473010027,0.5858998984777807,0.6999211332762214,0.7064530304266996,0.034120687932492524,0.6272809722971109,0.7560978251072988,0.6485888117382838,0.7335979128699037,0.5736714525315969,0.5841194968553459,0.09132616852869462,0.375,0.6857142857142857,0.4332034632034632,0.6581639344262294,0.7618643074205282,0.782608695652174,0.05040958794391843,0.6666666666666666,0.8360655737704918,0.6854166666666667,0.8076923076923077,0.378,0.353,0.21290076759397858,0.024,0.794,0.14059999999999997,0.6043999999999999
60,0,500,48,48,2.1521103473958814,45,52,45.9,51,0,0,0,0,0,0,0,500,500,0,500,500,500,500,41.232600000000005,41.504000000000005,1.7470869709921502,36.15,44.446,39.4918,42.452400000000004,20,20,0,20,20,20,20,0.5930266137939584,0.5939108947699778,0.01662730152181099,0.5703681426608577,0.618225665719187,0.5717744636381554,0.6147424800970555,0.5701778330822213,0.5878922244073497,0.05684703913740886,0.43744095374086184,0.6371588614311429,0.48773401506844816,0.6253608634379533,153.8,157,19.54912839623884,109,188,127.8,177.90000000000003,125.8,129,19.7846298663222,84,162,102.30000000000001,148.3,0.2513827010558245,0.24155472306696157,0.039978218552300236,0.20286800276183395,0.38558011245774315,0.21441139368296416,0.27856066337331215,337.0009799064513,311.2331739362296,83.95889050896635,234.9157382329267,603.6852690961863,265.9816198396839,416.5370623971276,1.026788315914608,1,0.10954742806356851,0.8666666666666667,1.2608695652173914,0.9023769100169778,1.1824534161490685,1169.0568689145418,1084.8973268968875,365.4932283472211,680.8884549987423,2050.6355259386132,757.7911504089648,1713.0644355218672,0.533597756178887,0.5380790589942636,0.05826688352742257,0.4126448940162756,0.6438493138935015,0.46613111438030885,0.6026644390973531,0.46293462006694075,0.48024555054849905,0.08024747427648031,0.2908505231278083,0.5772102948092992,0.3553151541288204,0.5511166844704488,0.448054196299214,0.44270788949238615,0.027533818227223762,0.3960681412024337,0.4957975664934962,0.42376374285427526,0.4829575930163953,0.6360196276118125,0.6340610997097598,0.029185147644713246,0.5818125366468841,0.6934420887531636,0.5980393570611776,0.6777656396682237,0.9104726221226388,0.9218559218559219,0.03726667940318549,0.7706422018348624,0.937888198757764,0.8891842234198922,0.936338502223825,0.9125088837363048,0.9126764112903225,0.014938602553945024,0.8809523809523809,0.9382716049382716,0.8947115384615385,0.9288392857142858,0.09809999999999999,0.082,0.0725606098738369,0,0.226,0.0134,0.20020000000000004
90,0,500,47.7,47,1.7501879598308412,45,51,46,50.1,0,0,0,0,0,0,0,500,500,0,500,500,500,500,40.5749,41.042,1.6976293656619788,36.148,42.88,38.7362,42.471,20,20,0,20,20,20,20,0.593457398173322,0.5993483620840403,0.021997644037125934,0.5399834405576283,0.6259225032765356,0.5638054711011135,0.6128556758899709,0.5266959059948084,0.5347722673359081,0.03276681853153117,0.4344373064815015,0.5894987194822429,0.5015776860042903,0.5514599627248286,162.25,160,21.125875877202045,130,217,132,178.70000000000005,134.55,132,21.580876037045297,103,191,104.9,151.80000000000004,0.23627542322372883,0.21523293311888939,0.050241743443518096,0.186649853260609,0.3757314395967941,0.2002343513024552,0.30464301877495337,282.045541534045,244.03795072997332,77.40019020460252,223.79654551129036,482.7981990776762,229.75336524215416,414.6127901062314,1.0280065507245832,1.013157894736842,0.06026224980669014,0.9375,1.2173913043478262,0.9725506756756757,1.0763440860215054,732.2068299893147,742.9944106667527,132.46081062159976,332.8172347351941,884.4274926412135,601.9231426516171,866.1990100617663,0.46253711299040196,0.45561075311357024,0.03898180568330101,0.34477018624890793,0.522676773837804,0.44008118201453705,0.5110764125100661,0.3557647396203846,0.36642209496663797,0.07606359649538456,0.11400916050663756,0.48716155906294417,0.30100388850950577,0.42142981073668045,0.43130454337571533,0.4253879293421982,0.02748092874038168,0.3846587302191589,0.4871045930612242,0.39585377333097455,0.46249899697125724,0.6093842169223957,0.604367799710468,0.03754267938434028,0.5430447737655048,0.697095449129568,0.5681856319674351,0.6507925164824321,0.9253464921523518,0.924548957785952,0.013068918048981486,0.8953488372093024,0.9447852760736196,0.9132442396313364,0.9427826433121019,0.9174873710211665,0.9175247992442135,0.011521479245431473,0.8952380952380953,0.943502824858757,0.9037528005974608,0.9265716647640042,0.043800000000000006,0.01,0.07810357495692903,0,0.256,0,0.19240000000000004
120,0,500,47.85,47,1.8144159564878983,45,51,46,50.1,0,0,0,0,0,0,0,500,500,0,500,500,500,500,40.9055,41.018,1.852056026775591,36.774,44.42,38.641200000000005,42.8488,20,20,0,20,20,20,20,0.5891475326326342,0.5791001487777989,0.024015579183867982,0.548922585171674,0.6306199980849452,0.563815613965829,0.6215298261525953,0.554845469677478,0.5553777511627613,0.028732252024390503,0.5018240606018454,0.6097124509344115,0.5227010183627988,0.5869791207608448,167.4,167,12.521140018721182,145,189,149.70000000000002,183.5,139.55,139.5,13.359305843926883,116,164,119.8,156.4,0.2242120664650941,0.20754180539922998,0.04028582905509711,0.1974002889949148,0.378854678087465,0.2004592712641895,0.24873109743377206,260.11589429516243,239.2470621428628,65.40748997971394,217.88476209854528,521.616842842316,228.09496296249546,285.3071855005262,1.0119302599534983,1,0.05724757977324588,0.9230769230769231,1.1379310344827587,0.9448296122209165,1.1111111111111112,829.9370278227932,832.0016206931919,75.25987096311502,663.0742012239041,965.6151140768742,740.3283048789046,902.0671018706614,0.49865248934100465,0.5016325319610251,0.027959015210971973,0.44516347984652327,0.5414136350616543,0.46504025401221216,0.5361814733003707,0.41209023849953336,0.40723331447890065,0.07789279427311421,0.3009443753516102,0.5476527344650113,0.31297563191319067,0.5133901154268933,0.4232666731979296,0.42135729958862334,0.016343757138296004,0.39412243535499164,0.4531089440763542,0.40550854930805613,0.44554527196404686,0.6002643296446235,0.5880677682964999,0.03108622334401913,0.5730461064053358,0.7123541183159982,0.5774067439780827,0.6270590461442179,0.9317289421283949,0.9299064062318335,0.012199967869335304,0.9103448275862069,0.9583333333333334,0.9164634146341463,0.946460270498732,0.9224564107589336,0.9217071935157042,0.007910645281431034,0.9097744360902256,0.9390243902439024,0.9129800063471912,0.9333333333333333,0.030200000000000005,0.008,0.06585118789641095,0,0.298,0,0.05100000000000002
150,0,500,47.15,47,1.039989878493258,45,50,46,48.1,0,0,0,0,0,0,0,500,500,0,500,500,500,500,40.48309999999999,40.283,1.416246703902886,37.944,44.62,39.3822,41.830799999999996,20,20,0,20,20,20,20,0.5926164136260097,0.5969110686631698,0.020180927989774704,0.5360179151808552,0.6315544092470512,0.5721800934555686,0.6107889580437333,0.537464232295061,0.5446575689450541,0.040875723488608434,0.44427543717179657,0.5969039214042381,0.47159934531466663,0.5794146611881482,159.7,160,13.195294217018589,129,183,147.4,174.7,132.55,132,13.473072560129939,101,156,120.4,147.7,0.2492573873724294,0.24405758934795874,0.04652881178234419,0.19735801101890968,0.33971810071219477,0.20212367831452777,0.30622824873776616,297.25881845430433,261.9352356467067,79.49917997219512,223.68263537244331,469.88790333270737,225.95567108249907,416.4005338574715,0.9935707351354178,1,0.03682188506615598,0.8888888888888888,1.0625,0.9676470588235294,1.0303030303030303,783.4706103615822,813.9179232843496,104.68963778235062,418.68628734874585,898.2919606668313,688.4343388806949,869.6634562938344,0.48393278803560885,0.48778402501378537,0.04287228817646564,0.36572630153721253,0.5494555278213838,0.4268812355309878,0.530584031399085,0.39397701493854176,0.4000993516426673,0.07148870779692484,0.24854428101209763,0.500637907162931,0.292825967373727,0.47548611024390575,0.4383977000442766,0.4290764741954902,0.030248429859896342,0.3992386459552975,0.48513848962403266,0.39978520675510537,0.4774654987257561,0.6160703467262783,0.6191046546483567,0.034316806209705474,0.5629038455727401,0.6780455663321096,0.5726490204448573,0.6511667689618708,0.9249403948540744,0.9241054434716407,0.019530994333318404,0.8914728682170543,0.9565217391304348,0.89589650626236,0.948630354309889,0.9186275472472044,0.9180877830584289,0.009458442512011256,0.900990099009901,0.935064935064935,0.9038439024390243,0.9294962080173348,0.040600000000000004,0.008,0.07307703217549923,0,0.256,0,0.09460000000000021
180,0,500,47.55,47,1.1909748329127612,46,51,46,49,0,0,0,0,0,0,0,500,500,0,500,500,500,500,40.7285,40.857,1.1719870441173608,38.888,43.49,39.2286,41.947199999999995,20,20,0,20,20,20,20,0.5859272073445931,0.583708778813352,0.025003086705361655,0.5289439435727942,0.6295642168269785,0.5595255235020171,0.615282287109429,0.5418796971068504,0.543301344610764,0.027950723103056064,0.49280205193196647,0.5919792830786572,0.5108871368049636,0.5772812758566006,161.95,160.5,15.298692754611421,134,188,143.70000000000002,181.5,134.4,132,15.394462435701044,106,161,114.9,153.60000000000002,0.25017077338291843,0.2397701907645648,0.0544815275100879,0.18738710034531336,0.42269867507659065,0.1934043048148605,0.3104252040160528,295.255295748211,271.449322757429,71.85667743269039,223.72615847055286,514.1900369737396,227.75670371528977,379.65789211561923,1.0097847288041255,1,0.05478697193101048,0.9375,1.1923076923076923,0.9675990675990677,1.0612121212121213,804.7096314721016,793.3747508991404,169.49274001282538,286.38687471171755,1121.3458065898185,662.6287189042592,976.5144168712447,0.4845198977640173,0.4836826762677916,0.03457159647408073,0.397820032756784,0.543815618146414,0.4520882904161953,0.5291219816467829,0.38398061332886335,0.3830419690746848,0.041496867766821946,0.28755978303439717,0.47042707179746085,0.34112779199189924,0.4251413604496488,0.44096566312504065,0.43410381000557585,0.03983353479210755,0.37692760483193577,0.5255805689375646,0.3893165979030731,0.48781742546360096,0.6209845253089158,0.6199711134363951,0.036240458732890564,0.5517814520356494,0.6740057955636115,0.5802505752986211,0.6658427829978408,0.9257635772727287,0.9225898692810457,0.014667574219239757,0.9032258064516129,0.9534883720930233,0.9100696517412935,0.9437036120732312,0.9211226681285372,0.919349593495935,0.008498947607514507,0.9056603773584906,0.937888198757764,0.9119617224880383,0.9313950867703403,0.071,0.031,0.0901355704072015,0,0.288,0,0.20300000000000007
