parameter_value,collapse_rate,mean_survival_epochs,final_population_mean,final_population_median,final_population_stddev,final_population_min,final_population_max,final_population_p10,final_population_p90,collapsed_mean,collapsed_median,collapsed_stddev,collapsed_min,collapsed_max,collapsed_p10,collapsed_p90,survival_epochs_mean,survival_epochs_median,survival_epochs_stddev,survival_epochs_min,survival_epochs_max,survival_epochs_p10,survival_epochs_p90,treasury_ratio_mean,treasury_ratio_median,treasury_ratio_stddev,treasury_ratio_min,treasury_ratio_max,treasury_ratio_p10,treasury_ratio_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_stddev,gini_coefficient_min,gini_coefficient_max,gini_coefficient_p10,gini_coefficient_p90,mean_fitness_mean,mean_fitness_median,mean_fitness_stddev,mean_fitness_min,mean_fitness_max,mean_fitness_p10,mean_fitness_p90,mean_population_mean,mean_population_median,mean_population_stddev,mean_population_min,mean_population_max,mean_population_p10,mean_population_p90,population_volatility_mean,population_volatility_median,population_volatility_stddev,population_volatility_min,population_volatility_max,population_volatility_p10,population_volatility_p90,total_births_mean,total_births_median,total_births_stddev,total_births_min,total_births_max,total_births_p10,total_births_p90,total_deaths_mean,total_deaths_median,total_deaths_stddev,total_deaths_min,total_deaths_max,total_deaths_p10,total_deaths_p90,birth_death_ratio_mean,birth_death_ratio_median,birth_death_ratio_stddev,birth_death_ratio_min,birth_death_ratio_max,birth_death_ratio_p10,birth_death_ratio_p90,total_catastrophe_deaths_mean,total_catastrophe_deaths_median,total_catastrophe_deaths_stddev,total_catastrophe_deaths_min,total_catastrophe_deaths_max,total_catastrophe_deaths_p10,total_catastrophe_deaths_p90,total_entropy_burned_mean,total_entropy_burned_median,total_entropy_burned_stddev,total_entropy_burned_min,total_entropy_burned_max,total_entropy_burned_p10,total_entropy_burned_p90,role_entropy_mean,role_entropy_median,role_entropy_stddev,role_entropy_min,role_entropy_max,role_entropy_p10,role_entropy_p90
0.00001,0,500,53.666666666666664,54,1.877181270897812,51,57,51.400000000000006,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.00384535530313536,0.0008266517012215832,0.011709839620823455,0.0007890267229094302,0.0461738020669526,0.0007952402535473401,0.0008638774065418082,0.5459294341349263,0.5600191055821117,0.03265373471901974,0.48345935278209984,0.6000940676271138,0.5056151898119081,0.5786494556784124,0.5457202444070793,0.5416533615791642,0.022514548959563913,0.49641925118588975,0.5855554842600272,0.5245669761526192,0.5735472132361892,49.318,49.354,1.552432193136214,46,51.722,47.7732,51.179199999999994,6.747382842970883,6.797168822384804,0.40327866612581076,5.5869762841809125,7.310816917417623,6.433633518074862,7.127109768479208,77,77,5.223572942509206,65,87,71.6,82,43.333333333333336,44,5.205308645530839,33,53,36.400000000000006,48.6,1.1212315462315463,0.9230769230769231,0.34541420140228185,0.75,2,0.8836363636363637,1.575,2.4,2,0.632455532033676,1,3,2,3,24.712558406539515,24.429629190256556,0.9752731730416863,23.17488399639606,26.182580384742963,23.52462253881466,26.151302333254584,2.31831775858998,2.3203370555133724,0.005185524561410647,2.3015447766250237,2.321928094887362,2.314561385577617,2.320982096826998
0.00002,0,500,53.13333333333333,53,2.1668498091095505,50,57,51,55.6,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008141767651676097,0.0008150076112366035,0.000029290256065228238,0.0007679572635006199,0.0008681183162265807,0.000779597406754551,0.0008569579416947275,0.5485222755340445,0.5538161012258017,0.03396358728294884,0.4845658849543349,0.5912623245854421,0.5029433428082905,0.5833550631715954,0.5403296583800566,0.5406896576721705,0.016251272383565878,0.5075834716496602,0.5615481663938295,0.5171919653338818,0.5594517373316189,48.50199999999999,48.158,1.9560598880694544,44.958,51.416,46.2836,51.0316,6.66726471500403,6.660960591386167,0.5009472670375821,5.744817142433699,7.387756357650151,5.958886144156844,7.271203903369603,73.46666666666667,73,4.838338951491907,65,81,68.4,79.6,40.333333333333336,42,4.623954193215194,34,47,34,45.599999999999994,1.127916527916528,1.0909090909090908,0.339943560039341,0.7857142857142857,2,0.7914285714285714,1.5333333333333332,2.4,2,0.6324555320336759,1,3,2,3,70.89636694386373,70.25634320171717,4.387731170499963,64.25176219764649,80.24649501726763,65.29644525784583,75.5737459363998,2.317266665563418,2.318006076858778,0.0025274805224230214,2.3123363541820083,2.3208396243145395,2.313387342692873,2.319817383901018
0.000030000000000000004,0,500,52.266666666666666,53,2.4630604269214884,48,56,48.4,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008329072098287923,0.000830183846001867,0.00003098167430622941,0.000767156313063981,0.0009028637687184657,0.0008079292842915612,0.0008625603689619459,0.5610704131462012,0.5494601727542848,0.04958374079034504,0.4809170065808127,0.6791541020575087,0.5142850017519198,0.6116559315097281,0.5396976122788449,0.5406374302463818,0.018582329952711855,0.49596162152684,0.5669875143339097,0.52480643511831,0.5602366989046877,48.57026666666666,48.728,1.8636868018092767,46.034,51.66,46.278000000000006,50.9212,6.847785149635557,6.671094662797097,0.4729027509859535,6.085206980867615,7.879913451301357,6.470026581462752,7.373124383197414,72.86666666666666,73,5.097151398668905,65,82,65.8,79.6,40.6,41,5.193402408000807,30,50,34.8,46.8,0.9232431457431456,0.9,0.20051713918601427,0.6,1.375,0.7142857142857143,1.1490909090909092,2.533333333333333,3,0.5163977794943223,2,3,2,3,158.741562498972,158.0768381515922,7.8344533605121525,142.4175093225131,172.35676447825645,150.88382605296576,167.93884593208145,2.3182795470871937,2.320035565875688,0.004210639486290129,2.307728323879611,2.3210238286880513,2.3122539982042816,2.3207024826595264
0.00004,0,500,53.2,53,2.07708587070581,50,56,51,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.005681763766601955,0.0008400867627562141,0.014986377057072564,0.0008046307689227614,0.057865440902351635,0.0008094378041122699,0.010240788391640549,0.5430397110849827,0.5344896142869462,0.030255189575560965,0.4961915523883344,0.5903082875590931,0.5048908293630647,0.579906550969564,0.5493302808333095,0.544476853012787,0.020141699070123906,0.5026833756021231,0.5918700397519204,0.5348530276058546,0.5684649919642962,48.572,48.702,1.3885406522162547,46.4,50.614,46.7496,50.2424,6.548219996554967,6.310842732947796,0.48637369163205324,6.069349553288227,7.623954616863877,6.100956686408329,7.292636821819213,76.93333333333334,76,5.573747990954262,67,89,72.4,84.39999999999999,43.733333333333334,43,5.775152028508077,31,54,38.4,51,1.168885003885004,1.1818181818181819,0.16151503819615734,0.8461538461538461,1.5,1,1.3199999999999998,2.7333333333333334,3,0.4577377082170635,2,3,2,3,267.7889730661294,264.61725453374015,11.107242160726763,250.60218095637353,288.61851021503037,254.52339147759892,282.9622105038072,2.3170149843281695,2.3178113757536236,0.0045215741073522985,2.307470326757281,2.321928094887362,2.3105699257173846,2.321566388407638
0.00005,0,500,52.13333333333333,52,2.474633209954462,48,56,49,55,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.007907008083014925,0.0008762663763763198,0.027242249466812495,0.0008383074006997879,0.10638183212671393,0.0008476624160196928,0.0009135391961036328,0.5634171898623876,0.5609586319445872,0.028175304400775664,0.5200538370705294,0.6195071978131463,0.5317925100711566,0.5982232660226591,0.5435915776499999,0.5386143766530994,0.02036274630239734,0.5096721919408796,0.5811875545431454,0.5205301194323556,0.5665814426782191,47.8964,48.278,2.189518303189083,43.186,51.2,44.978,49.626000000000005,6.521151756597007,6.630980319681256,0.6456357061884781,4.888701668132351,7.264289366483137,5.827257272099551,7.186642325962458,76.53333333333333,76,7.899969861304776,65,88,66,85,44.4,47,7.268326590665243,31,56,35.2,52.2,1.1413914625679331,1.0833333333333333,0.2613901773490173,0.75,1.6,0.8254901960784313,1.5206349206349206,2.2666666666666666,2,0.7988086367179803,1,3,1,3,362.989248220992,361.00705309819904,15.281493186237093,336.3646010175364,399.8349122550756,348.6964953882849,375.0125025234066,2.31595861863426,2.3177514823046135,0.004926022256402107,2.3044004052608664,2.321928094887362,2.3092190415399543,2.3205552330604906
0.00006,0,500,52.46666666666667,52,2.1668498091095505,48,55,49.8,55,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0008778081796419473,0.0008821060594159151,0.000027746896130324946,0.0008328338782749592,0.0009228038096594989,0.0008364857714747972,0.0009122433341061367,0.5444393788799308,0.5409651888121514,0.03183093564765154,0.49129515757568354,0.5956786369674046,0.5065164625708412,0.5834875796587573,0.5483177024943909,0.5460860460770455,0.012713384229682712,0.529725118933053,0.5678931800873225,0.5347084674881603,0.5666068668471324,48.063866666666655,48.472,1.938099137471214,43.56,51.214,45.940799999999996,50.1088,6.597815911565539,6.541575039697992,0.690237948432479,5.46281832024459,8.041526223298652,5.72687666114077,7.2787103414176535,75.26666666666667,77,6.681174689984931,63,84,63.8,82.8,42.8,43,6.258708219067939,31,52,33.4,50.599999999999994,1.1490468790468789,1.1,0.2642240006705082,0.8666666666666667,1.8333333333333333,0.9090909090909091,1.4333333333333331,2.066666666666667,2,0.5936168397046635,1,3,1.4000000000000001,3,477.3537157415829,467.3063695138959,22.115399082661337,448.1630643448776,527.3947621991878,459.5514676154843,506.9981149511175,2.3186008392866713,2.3195401794781447,0.0022823544444350277,2.313678444143274,2.3208396243145395,2.315343885684177,2.320654557826999
0.00007000000000000001,0,500,52.06666666666667,52,2.5485756993344526,47,56,49.400000000000006,55,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0009117214354613226,0.0009148128671619372,0.000028317212089515607,0.0008591696719308404,0.00096071074646385,0.0008695983100708352,0.0009453792298224175,0.5575647925228499,0.560537524836439,0.03188355298699374,0.5064161778917884,0.6158226673121037,0.5159147560672308,0.5915888787691292,0.5481194476094513,0.5460740692745601,0.017630580425490948,0.5151605793950254,0.5749452313844478,0.5258438896487715,0.5694443752883691,47.08266666666667,47.21,1.5377576748846575,43.992,49.486,45.52119999999999,48.9016,6.77065489069839,6.90347014189238,0.693912163334453,5.6994329542508115,7.732890791935438,5.86316054202145,7.546908642959895,74.4,73,7.008158510927512,64,87,67.2,83.6,42.333333333333336,42,6.521028256633269,34,53,35,49.599999999999994,1.1626916601916604,1.0909090909090908,0.2697048442936341,0.75,1.6,0.8543589743589743,1.5333333333333332,2.3333333333333335,2,0.4879500364742666,2,3,2,3,552.6847682094153,550.600447546145,25.964506065952463,504.8475117385667,602.9634898800771,520.0423468406109,582.1458953893396,2.317807672286521,2.3190378764824855,0.0030599583883819353,2.3094149182672616,2.3210238286880513,2.3141998088383144,2.320544372546011
0.00008,0,500,53,53,2.32992949004287,49,57,50.4,56.2,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.008479164260691546,0.0009425964947192724,0.024296261660371653,0.0008657115429628041,0.0943564961195132,0.000890515324137518,0.012812478295667963,0.5576242349135777,0.5494355780886897,0.028923449508652336,0.5037516992553628,0.6267801612606619,0.5326727847396382,0.584626361546027,0.5455731753639405,0.5449897441415844,0.019872067949923022,0.517282165622962,0.5796235021075724,0.520103807678733,0.5753210724014213,47.97119999999999,47.932,1.9720674865299546,44.596,51.19,45.4156,50.2608,6.696959771178991,6.547259273925238,0.6010587889094545,5.48685848186372,7.661696939973566,6.08693003192697,7.508027239738762,74.13333333333334,73,7.356888576280705,63,87,66,84.2,41.13333333333333,40,7.249302101056415,32,54,32.8,50.199999999999996,1.1303840603840605,1.1,0.1879474736437321,0.7857142857142857,1.5,0.9192307692307692,1.3599999999999999,2.2,2,0.560611910581388,1,3,2,3,652.4872934756173,650.8536389581918,37.08551080245067,590.7305077835208,733.7759867399035,607.2920401253054,685.5610689332354,2.3178529398324317,2.318487362970475,0.003997740361099054,2.3082708345352603,2.321928094887362,2.312703007939348,2.3215246565465844
0.00009,0,500,52.13333333333333,53,2.474633209954462,49,57,49,54.599999999999994,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0009702964076306788,0.0009679703019641711,0.000028786893813030993,0.0009306894079753825,0.0010343485037304617,0.0009407930921208992,0.0010056927044275001,0.5696946683371393,0.5637427146531014,0.04670227195996411,0.4734563521827419,0.6499006249637257,0.52339676273016,0.6223004912674066,0.5588657878979588,0.56035424001316,0.014377923441330766,0.525609605889762,0.5817515487850178,0.5455274137962562,0.572696050812842,47.7504,47.932,1.8683091209509664,44.248,51.206,45.580400000000004,49.9772,6.663177692375334,6.627898309419059,0.5583353829192784,5.814046439442992,8.000862703483923,5.981913317699069,7.223519158239778,79.8,79,7.8212165659460275,59,93,74.8,88.80000000000001,47.666666666666664,47,7.659416862050705,29,60,40.8,56.400000000000006,1.1753246753246753,1.1428571428571428,0.23795910258880296,0.7857142857142857,1.6666666666666667,0.95,1.4171428571428573,2.3333333333333335,2,0.7237468644557459,1,3,1.4000000000000001,3,730.039533402969,732.8324863144069,39.85006372640163,681.5726506222968,828.002042525776,686.2300014370255,776.0672127098155,2.318002877216272,2.3195401794781447,0.003489900101598694,2.308843784535985,2.3207006847585694,2.3138299483853624,2.3207006847585694
0.0001,0,500,52.86666666666667,54,2.7481595573002955,49,57,49.400000000000006,56,0,0,0,0,0,0,0,500,500,0,500,500,500,500,0.0017388991779131715,0.000977904180573384,0.0029333317140080965,0.0009369612304600693,0.012341891177671054,0.00095738013431491,0.0010240218514883962,0.5692074804423038,0.5681739339669011,0.03138243928618229,0.5267664023572919,0.6318326809614356,0.5275047716286954,0.6059513093924828,0.5537741119060876,0.553977860072641,0.022932746239807393,0.5213130316682371,0.5906259671018316,0.524743670899963,0.5823509013627872,48.29786666666667,48.468,1.2326407115658338,46.394,50.054,46.6292,49.5616,6.941042400550304,6.959453714193383,0.6163512395219154,5.934229857361441,7.995171292724149,6.088106587644485,7.634808196979927,78.06666666666666,78,8.039782039215693,61,94,70.2,86.4,45.2,45,8.528942322636327,30,63,35.400000000000006,54.99999999999999,1.0570733895733897,1,0.23938220415452136,0.75,1.625,0.8184615384615386,1.298901098901099,2.6,3,0.5070925528371101,2,3,2,3,853.7228232589467,863.8856728343735,33.08672347849107,776.4205950302726,892.6294378529634,812.6617600597066,886.4661914111751,2.318888000675534,2.318678554625427,0.0025816179641881157,2.3111501335021876,2.321928094887362,2.3177514823046135,2.3210238286880513
